Table Number,Move,Clues,Mystery Word,Guess,Mode,Language,End,Success,Is_Turn_based,Is_Real_time,Turn_based_effect,Real_time_effect,language_german,language_french,friendly_mode,end_infinite,average_originality,min_originality,max_originality,unique_clues_count,clue_count,Unique_Clues,contains_mystery_root,contains_mystery_stem,contains_mystery_stem_or_substring,unique_clues_squared,unique_clues_originality_interaction
483707849,47,"Fireball, spot, plasma, bright, Weather, Shine",Sun,Sun,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,58.30157275001208,43.37952136993408,82.35998302698135,6,6,"fireball, plasma, shine, weather, bright, spot",False,False,False,36,349.8094365000725
483717581,18,"gymnastics, Balance, Foundation, Laser, shine, brightly",Beam,Beam,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,71.43833388884862,39.687591791152954,85.89482605457306,6,6,"balance, foundation, shine, laser, brightly, gymnastics",False,False,False,36,428.63000333309174
483717581,24,"Round, Currency, legal, tender, create, word",Coin,coin,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,74.38602969050407,43.05573105812073,87.874735891819,6,6,"round, word, currency, create, legal, tender",False,False,False,36,446.31617814302444
483717581,62,"ribs, brisket, sausage, Sizzle, propane, charcoal",Barbecue,grill,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,49.8185341556867,40.62386751174927,59.63604748249054,6,6,"charcoal, propane, brisket, sausage, ribs, sizzle",False,False,False,36,298.9112049341202
483774430,57,"mammal, animal, liver, Moon, carrot, carrot",Rabbit,Rabbit,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,56.522300243377686,38.53943347930908,72.82608151435852,5,6,"mammal, animal, moon, carrot, liver",False,False,False,25,283.2036589582761
483931525,57,"Of, Twain, Dry, Funny, Sense, Sense",Humor,House,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,62.160595655441284,30.339497327804565,84.15802270174026,5,6,"funny, twain, of, sense, dry",False,False,False,25,296.44689957300824
484065329,35,"Stop, Dot, Punctuation, Menstruation",Period,period,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,79.12300191819668,66.19678139686584,91.7656809091568,4,4,"menstruation, punctuation, dot, stop",False,False,False,16,316.4920076727867
484065329,42,"Recluse, homebody, Crab, Isolated",Hermit,Hermit,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,55.89107945561409,36.80586814880371,74.74539875984192,4,4,"homebody, recluse, isolated, crab",False,False,False,16,223.56431782245636
484065329,7,"take, Location, Setting, Segment",Scene,Scene,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,64.66361284255981,59.88491773605347,70.19486725330353,4,4,"location, setting, take, segment",False,False,False,16,258.65445137023926
484065329,71,"Conveyance, Bike, Horseback, Travel",Ride,Ride,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,54.1155856102705,25.622856616973877,83.79573374986649,4,4,"horseback, bike, conveyance, travel",False,False,False,16,216.462342441082
484078046,111,"Deodorant, Tool, hatchet, lumberjack, Chopper, chopping",Axe,Axe,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,60.22308667500814,34.72639322280884,74.3463397026062,6,6,"lumberjack, deodorant, hatchet, tool, chopper, chopping",False,False,False,36,361.3385200500488
484078046,53,"waltz, Strictly, shoes, Dancing, Foxtrot, Foxtrot",Ballroom,ballroom,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,58.82182240486145,38.48642110824585,82.68835842609406,5,6,"foxtrot, shoes, strictly, dancing, waltz",False,False,False,25,289.8758004109065
484078046,62,"Consecutive, show, Sequence, Unfortunate, episodic, Episodes",Series,Series,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,62.78996939460436,42.959052324295044,80.46492487192154,6,6,"sequence, episodic, unfortunate, consecutive, show, episodes",False,False,False,36,376.7398163676262
484101197,24,"Tripartite, Flora, quad, petal, cow, grazing",Clover,clover,Normal mode,English,Standard,0,1,0,4,0,0,0,0,0,72.15177584439516,57.88294076919556,96.09486274421215,6,6,"cow, flora, tripartite, petal, quad, grazing",False,False,False,36,432.91065506637096
484123113,265,"train, ticket, hand, banister, Hand, bannister",Rail,ride,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,66.90417557954788,37.15418577194214,80.31572252511978,5,6,"ticket, train, hand, banister, bannister",False,False,False,25,341.15706011652946
484123113,325,"blown, chimes, blow, father, gust, gust",Wind,pinwheel,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,60.00923275947571,40.59787392616272,78.25557589530945,5,6,"chimes, father, gust, blown, blow",False,False,False,25,283.8700314362844
484123113,388,"noose, Rodeo, jump, Lasso, lasso, jump",Rope,lasso,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,58.08919966220856,48.38457107543945,76.49027407169342,4,6,"jump, lasso, noose, rodeo",False,False,False,16,226.55916810035706
484123113,407,"container, takeout, cardboard, cube, bento, boom",Box,Box,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,64.45190558830897,44.795191287994385,82.54099637269974,6,6,"cube, container, boom, cardboard, takeout, bento",False,False,False,36,386.7114335298538
484123113,413,"bait, casting, hook, river, angling, trawling",Fishing,fishing,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,49.63469256957372,29.200422763824463,66.74370169639587,6,6,"bait, trawling, river, angling, hook, casting",False,False,False,36,297.8081554174423
484123113,431,"opener, fob, skeleton, answer, padlock, padlock",Key,key,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,71.35859966278076,64.37754333019257,81.36646449565887,5,6,"padlock, opener, skeleton, fob, answer",False,False,False,25,355.4415131608645
484123113,445,"buffet, eating, potluck, worm, Dinner, Supper",Meal,Meal,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,39.48913042744001,19.859057664871216,81.40638619661331,6,6,"potluck, dinner, supper, eating, buffet, worm",False,False,False,36,236.93478256464005
484123113,489,"pendant, locket, Pearls, Choker, choker, pearls",Necklace,necklace,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,28.01998108625412,17.43091344833374,33.00631046295166,4,6,"pearls, locket, pendant, choker",False,False,False,16,115.81508318583171
484123113,549,"cummerbund, buckle, tighten, waistline, Safety, Pants",Belt,belt,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,57.527736822764076,35.80193519592285,68.47493350505829,6,6,"waistline, safety, tighten, cummerbund, buckle, pants",False,False,False,36,345.1664209365845
484123113,589,"waste, pipe, drainage, toilet, gutter, seamstress",Sewer,sewage,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,52.3100254436334,33.43610763549805,77.88530737161636,6,6,"gutter, seamstress, waste, toilet, pipe, drainage",False,False,False,36,313.8601526618004
484123113,596,"engine, windmill, machine, rotating, vanes, vanes",Turbine,Fan,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,56.05760931968689,44.43145990371704,71.10342383384705,5,6,"engine, machine, vanes, rotating, windmill",False,False,False,25,277.8961857159932
484123113,655,"grooming, bristles, Hair, Comb, calligraphy, scrubber",Brush,brush,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,52.205333610375725,39.2830491065979,70.13697624206543,6,6,"comb, calligraphy, grooming, hair, bristles, scrubber",False,False,False,36,313.23200166225433
484123113,716,"sipping, tube, scarecrow, hay, scarecrow, hay",Straw,straw,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,63.06244917213917,45.255500078201294,80.43057471513748,4,6,"hay, tube, sipping, scarecrow",False,False,False,16,238.10785710811615
484123113,78,"digger, spade, unearth, dig, tool, tool",Shovel,Shovel,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,55.366089940071106,43.2765007019043,70.03906667232513,5,6,"spade, unearth, digger, tool, dig",False,False,False,25,288.7759630878766
484123113,922,"Eight, Mollusc, suction, cup, cephalopod, arms",Octopus,Octopus,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,72.02832028269768,43.31241846084595,91.92104637622833,6,6,"eight, cup, mollusc, suction, arms, cephalopod",False,False,False,36,432.16992169618607
484141066,209,"Surgery, synthetic",Plastic,Gloves,Normal mode,English,Infinite,0,1,0,5,0,0,0,0,1,60.54449677467346,57.18691349029541,63.902080059051514,2,2,"synthetic, surgery",False,False,False,4,121.08899354934692
484141066,29,"ago, Museum, subject, Past, Past, Past",History,history,Normal mode,English,Infinite,0,1,0,5,0,0,0,0,1,56.41016960144043,41.20996594429016,74.87053275108337,4,6,"past, ago, museum, subject",False,False,False,16,205.37374019622803
484206945,38,"Handle, Tea, Camera, face, face, Face",Mug,Lens,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,66.28927886486053,47.65823483467102,77.97233462333679,4,6,"face, camera, handle, tea",False,False,False,16,265.6144658724467
484206945,57,"Steps, Gown, Dancing, Waltz, Fancy, Foxtrot",Ballroom,Ballroom,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,56.678988536198936,38.48642110824585,71.39082849025726,6,6,"gown, foxtrot, steps, fancy, dancing, waltz",False,False,False,36,340.0739312171936
484206945,75,"Great, Chopping, Chop, Fire, hatchet, Hatchet",Axe,Camp,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,58.05920660495758,34.72639322280884,83.36021900177002,5,6,"fire, hatchet, chop, chopping, great",False,False,False,25,270.8520218729973
484206945,87,"Lotto, Booking, Issue, pass, entry, Entry",Ticket,ticket,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,64.29091364145279,42.48040318489075,79.54752594232559,5,6,"booking, pass, lotto, issue, entry",False,False,False,25,322.6795084774494
484206945,9,"roulette, jackpot, Slots, Bet, gamble, Poker",Casino,Casino,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,30.831979711850483,18.62460970878601,46.13824486732483,6,6,"jackpot, roulette, bet, slots, gamble, poker",False,False,False,36,184.9918782711029
484249985,101,"wispy, Fire, signals, cigar, Cigar, Cigar",Smoke,Smoke,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,59.73562002182007,38.48502039909363,77.29020118713379,4,6,"cigar, wispy, fire, signals",False,False,False,16,222.90414174397787
484265429,14,"orthodontist, orthodontics, driller, Mouth",Dentist,braces,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,51.270460337400436,19.9709415435791,83.3910197019577,4,4,"mouth, orthodontist, driller, orthodontics",False,False,False,16,205.08184134960177
484267829,36,"Wellington, Moo, Brisket, Veal, Cow, Chuck",Beef,steak,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,52.79028341174126,30.61070442199707,76.90586894750595,6,6,"cow, brisket, wellington, veal, moo, chuck",False,False,False,36,316.74170047044754
484340535,24,"Long, Woodwind, Fife, instrument, Blow, blow",Flute,Flute,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,62.23985433578491,34.17380452156067,83.12528878450394,5,6,"woodwind, blow, fife, instrument, long",False,False,False,25,325.1435048878193
484340535,30,"Me, Up, Plank, Ray, Of, Light",Beam,beam,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,67.3492727180322,40.750086307525635,84.22540724277496,6,6,"of, up, plank, ray, me, light",False,False,False,36,404.0956363081932
484340535,48,"Wedding, Ceremony, Nuptials, Relationship, Legal, partnership",Marriage,Marriage,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,51.84261451164881,39.327841997146606,66.98569059371948,6,6,"ceremony, relationship, partnership, wedding, legal, nuptials",False,False,False,36,311.0556870698929
484422697,45,"Pasta, barley, pearl, Granules, tiny, Tiny",Couscous,wheat,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,65.2180552482605,35.53517460823059,86.88354343175888,5,6,"tiny, pearl, barley, granules, pasta",False,False,False,25,344.1448497275511
484532470,100,"Department, Ambulance, Chain, Vehicle, Siren",Emergency,Emergency,Friendly mode,English,Standard,1,0,0,0,0,0,0,1,0,59.49452102184296,34.70979928970337,82.18104541301727,5,5,"chain, ambulance, siren, department, vehicle",False,False,False,25,297.4726051092148
484660327,65,"Necklace, choker, Link, Links",Chain,Chain,Normal mode,English,Standard,1,1,0,8,0,0,0,0,0,65.69712646305561,52.0259827375412,76.94211155176163,4,4,"necklace, choker, link, links",False,False,False,16,262.78850585222244
484660327,91,"Roman, Penguin",Emperor,Emporer,Normal mode,English,Standard,0,1,0,8,0,0,0,0,0,61.68607324361801,52.25869417190552,71.1134523153305,2,2,"roman, penguin",False,False,False,4,123.37214648723602
484741001,103,"profession, Clue, Hound, Batman, investigator, Investigator",Detective,Detective,Friendly mode,English,Standard,1,0,0,0,0,0,0,1,0,62.47273087501526,34.16025638580322,72.79994189739227,5,6,"batman, hound, investigator, profession, clue",False,False,False,25,288.7699256340663
484741001,37,"prison, Bars, Crawler, Dark, Medieval, Kinky",Dungeon,Dungeon,Friendly mode,English,Standard,1,0,0,0,0,0,0,1,0,66.67364363869031,60.92895269393921,80.85558861494064,6,6,"dark, kinky, medieval, prison, crawler, bars",False,False,False,36,400.0418618321419
484748420,93,"Mousse, Silica, Hair, Hand, hairstyle, Lubricant",Gel,Gel,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,60.180895775556564,47.94028997421265,81.22106343507767,6,6,"lubricant, hand, silica, hair, hairstyle, mousse",False,False,False,36,361.08537465333933
484774766,11,"Nightmare, Nice, Fantasy, Hope",Dream,Dream,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,48.09235706925392,40.13652801513672,61.0122948884964,4,4,"nice, fantasy, nightmare, hope",False,False,False,16,192.3694282770157
484774766,16,"Yellow, Rank, Cab, Cab",Taxi,Level,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,68.58692020177841,36.27582788467407,91.83384627103806,3,4,"yellow, cab, rank",False,False,False,9,181.52744136750698
484861209,13,"Teller, Currency, Vault, Savings, Cash, Building",Bank,Bank,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,54.12686814864477,36.00423336029053,70.6782191991806,6,6,"building, teller, currency, savings, cash, vault",False,False,False,36,324.7612088918686
484868196,82,"Hairy, Warmth, Fluffy, Sable, Coat",Fur,fur,Normal mode,English,Standard,0,1,0,8,0,0,0,0,0,56.83075428009033,38.12849521636963,66.04770123958588,5,5,"fluffy, coat, warmth, sable, hairy",False,False,False,25,284.15377140045166
484937198,30,"casing, Polish, Meat, Kielbasa",Sausage,Sausage,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,50.76092332601547,25.963103771209717,73.77632558345795,4,4,"kielbasa, casing, meat, polish",False,False,False,16,203.0436933040619
485015411,75,"Crash, Sheep, Horned, Dodge, Dodge, Dodge",Ram,rams,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,68.27018186450005,57.094818353652954,76.25424861907959,4,6,"crash, horned, dodge, sheep",False,False,False,16,258.1802427768707
485015411,86,"Engagement, Mine, Carat, marquise, Ring, Sparkling",Diamond,Diamond,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,45.792856315771736,28.722047805786133,67.76922643184662,6,6,"marquise, sparkling, ring, engagement, mine, carat",False,False,False,36,274.75713789463043
485019261,55,"Weight, Boa, Flight, Wing, Quill, Quill",Feather,Feather,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,62.975763380527496,48.64906072616577,75.75608044862747,5,6,"flight, wing, boa, weight, quill",False,False,False,25,302.9398980240028
485019261,68,"Rat, Pipes, Drain, Poo, Waste, Waste",Sewer,Sewer,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,56.578489542007446,41.16218090057373,72.15102016925812,5,6,"pipes, poo, rat, waste, drain",False,False,False,25,279.09529209136963
485097561,42,"Movie, Film, Opposite, Eastern, Cowboy, Cowboy",Western,western,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,57.052373588085175,18.89808177947998,75.5896046757698,5,6,"cowboy, eastern, movie, film, opposite",False,False,False,25,278.6573606232803
485136354,46,"Diamond, Medallion, locket, Locket, Choker, Choker",Necklace,Award,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,37.92168200016022,29.16521430015564,52.37466096878052,4,6,"diamond, choker, locket, medallion",False,False,False,16,142.57216850916544
485136354,92,"Seaside, Travel, Getaway, Lampoon, holiday, Holiday",Vacation,Beach,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,46.26163884997368,24.650436639785767,91.67208895087242,5,6,"holiday, seaside, lampoon, travel, getaway",False,False,False,25,215.15277214348316
485162954,15,"Tulip, Orchid, Daisy, Daffodil",Flower,Flower,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,40.27352035045624,33.31215977668762,44.52916383743286,4,4,"daisy, daffodil, orchid, tulip",False,False,False,16,161.09408140182495
485162954,25,"Collectable, Building, Wax, History",Museum,Museum,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,61.879489570856094,47.575145959854126,78.28557193279266,4,4,"building, wax, history, collectable",False,False,False,16,247.51795828342438
485162954,40,"Ship, Stop, Screw, Boat",Anchor,Anchor,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,67.91038624942303,58.67749750614166,81.78738802671432,4,4,"boat, ship, screw, stop",False,False,False,16,271.6415449976921
485162954,45,"Black, Dangerous, Fungi, Mildew",Mold,Mold,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,60.36125496029854,37.97129988670349,78.63206267356873,4,4,"dangerous, mildew, fungi, black",False,False,False,16,241.44501984119415
485185231,21,"energy, Wind, Spinning, machine",Turbine,Windmill,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,57.96175375580788,38.422954082489014,71.10342383384705,4,4,"machine, spinning, wind, energy",False,False,False,16,231.8470150232315
485185231,44,"Soap, Drinks, Pub, beer",Bar,Bar,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,51.78176164627075,42.04545617103577,70.69575786590576,4,4,"pub, drinks, beer, soap",False,False,False,16,207.127046585083
485185231,7,"Dig, Lift, Hook, construction",Crane,Crane,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,65.38586094975471,51.49693787097931,82.15785622596741,4,4,"hook, lift, construction, dig",False,False,False,16,261.54344379901886
485267928,21,"Albacore, skipjack, Food, Fish",Tuna,tuna,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,37.48762235045433,22.912800312042236,53.96284759044647,4,4,"fish, albacore, skipjack, food",False,False,False,16,149.95048940181732
485318094,61,"Air, Muscat, Starboard, Wine, Dock, Dock",Port,Port,Friendly mode,English,Standard,1,0,0,0,0,0,0,1,0,69.80965942144394,49.382197856903076,81.69987350702286,5,6,"wine, starboard, air, dock, muscat",False,False,False,25,332.0254124701023
485324536,37,"animal, cat, Feline, ferocious, Planting, Tool",Tiger,Lion,Normal mode,English,Standard,0,1,0,4,0,0,0,0,0,65.78119633098443,45.86610198020935,88.17334547638893,6,6,"feline, animal, tool, planting, cat, ferocious",False,False,False,36,394.6871779859066
485404468,9,"waterproof, onesie, Bikini, bathers, Bathers, Bikini",Swimsuit,Wetsuit,Normal mode,English,Standard,0,1,0,3,0,0,0,0,0,56.02627359330654,15.822833776473999,80.20013123750687,4,6,"bikini, onesie, bathers, waterproof",False,False,False,16,202.04560458660129
485439810,11,"Mallard, Pond, flippers, animal",Duck,Duck,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,58.69777649641037,44.000571966171265,73.09884428977966,4,4,"mallard, animal, pond, flippers",False,False,False,16,234.79110598564148
485439810,21,"Bathers, Bra, Bathing, Pool",Swimsuit,spa,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,51.18826404213905,37.05073595046997,67.35771894454956,4,4,"bathers, bra, bathing, pool",False,False,False,16,204.7530561685562
485439810,27,"Mandarin, fruit, Juice, juice",Orange,Orange,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,45.98736763000488,42.09717512130737,52.16279625892639,3,4,"mandarin, juice, fruit",False,False,False,9,135.04445850849152
485439810,5,"Moth, Insect, Caterpillar, To",Butterfly,pupa,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,59.01075303554535,47.62856364250183,85.54584681987762,4,4,"moth, caterpillar, to, insect",False,False,False,16,236.0430121421814
485439810,58,"farmer, iron, Leaf, Tool",Rake,Rake,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,75.3697145730257,71.85199558734894,79.17659431695938,4,4,"tool, iron, leaf, farmer",False,False,False,16,301.4788582921028
485458901,105,"head, Bow, compass, pointer, Vector",Arrow,Arrow,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,58.28063726425171,50.05885660648346,67.94502139091492,5,5,"bow, head, pointer, vector, compass",False,False,False,25,291.40318632125854
485458901,32,"FLOOD, Lightning, Camera, Superhero, superhero",Flash,Flash,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,64.31180462241173,48.02964925765991,81.78203403949738,4,5,"flood, lightning, camera, superhero",False,False,False,16,271.22340202331543
485535907,43,"Fatal, Lust, Pheromones, drawn, magnetism, magnetic",Attraction,attraction,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,68.87489209572475,53.81062626838684,83.51650536060333,6,6,"fatal, drawn, magnetism, lust, pheromones, magnetic",False,False,False,36,413.24935257434845
485536550,111,"Limelights, Stage, Rehearsal, viewing, Cinema, Performance",Theater,Theater,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,64.01646255205075,30.225563049316406,103.41820232570171,6,6,"stage, cinema, rehearsal, performance, viewing, limelights",False,False,False,36,384.0987753123045
485539344,14,"Frond, fall, lettuce, Lettuce",Leaf,leaf,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,57.419708371162415,51.00874900817871,68.07177364826202,3,4,"frond, fall, lettuce",False,False,False,9,167.45090559124947
485539344,21,"stitches, in, hem, joining",Seam,Seam,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,66.97398778051138,39.835917949676514,90.65553545951843,4,4,"stitches, joining, in, hem",False,False,False,16,267.8959511220455
485539344,28,"batman, lighthouse, lighthouse, Lighthouse",Beacon,superhero,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,66.34047776460648,47.945308685302734,84.73564684391022,2,4,"batman, lighthouse",False,False,False,4,114.28578644990921
485539344,42,"wasp, hornet, hornet, Wasp",Sting,tavern,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,54.61510121822357,51.8762081861496,57.353994250297546,2,4,"wasp, hornet",False,False,False,4,109.23020243644714
485651419,75,"Glucose, ingredient, Candy, Granulated, Cane, Cane",Sugar,Sugar,Normal mode,English,Standard,1,1,0,3,0,0,0,0,0,41.49452447891235,37.00422644615173,49.105530977249146,5,6,"glucose, candy, granulated, ingredient, cane",False,False,False,25,207.61368175347644
485705886,61,"pipe, Tunnel, Hamster, Fry, straw, Straw",Tube,Conduit,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,66.33008509874344,44.99390125274658,80.43057471513748,5,6,"fry, pipe, straw, tunnel, hamster",False,False,False,25,343.40083350737893
485722052,65,"Garbage, Monster, Junk, haul, Pickup, Pickup",Truck,Oscar,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,52.99726724624634,32.27778673171997,64.90223407745361,5,6,"pickup, monster, garbage, haul, junk",False,False,False,25,247.7201024691264
485722052,75,"cheek, oral, language, Language, French, French",Tongue,Tooth,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,54.35964837670326,34.35214161872864,65.75804948806763,4,6,"french, oral, cheek, language",False,False,False,16,229.98738884925842
485723487,36,"Cheese, Card, plank, cutting",Board,Board,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,67.98404268920422,61.50643825531006,79.21191900968552,4,4,"cheese, cutting, card, plank",False,False,False,16,271.93617075681686
485758263,18,"broom, Scarlet, West, oz, wicked, Wicked",Witch,Witch,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,68.81906524300575,51.23399794101715,90.46950861811638,5,6,"wicked, west, oz, scarlet, broom",False,False,False,25,329.44110346337163
485758263,36,"Dead, Over, zone, Rear, finale, Finale",End,End,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,60.00690221786499,46.63344621658325,68.30545365810394,5,6,"finale, over, dead, zone, rear",False,False,False,25,304.0166770418485
485758263,45,"Tiramisu, Sweets, Sundae, pie, pie, Pie",Dessert,dessert,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,32.74929076433182,29.676109552383423,36.26352548599243,4,6,"pie, sweets, tiramisu, sundae",False,False,False,16,126.89958810806276
485786319,52,"Coop, Dinner, Poultry, Roast, Fried, Eggs",Chicken,chicken,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,37.396328151226044,23.132550716400146,61.16161644458771,6,6,"poultry, dinner, fried, coop, roast, eggs",False,False,False,36,224.37796890735632
485798012,38,"Mint, gasping, Lung, mouth, Fire, huff",Breath,Breath,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,56.22807815670967,34.18068289756775,78.42019945383072,6,6,"lung, fire, mint, mouth, huff, gasping",False,False,False,36,337.368468940258
485798012,93,"luggage, Suitcase, Eyes, airport, Travel, travel",Baggage,Baggage,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,50.07071554660797,22.116899490356445,85.37807762622833,5,6,"suitcase, luggage, eyes, travel, airport",False,False,False,25,255.79201926787692
485809716,81,"butterfly, edge, Paring, Kitchen, Pocket",Knife,Knife,Friendly mode,English,Standard,1,0,0,0,0,0,0,1,0,57.319700717926025,44.13021206855774,73.99378716945648,5,5,"edge, paring, pocket, butterfly, kitchen",False,False,False,25,286.5985035896301
485817576,16,"Spider, ungulate, humps, caravan, Up",Camel,Camel,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,70.44890850782394,62.43399977684021,80.9154823422432,5,5,"humps, spider, caravan, up, ungulate",False,False,False,25,352.2445425391197
485827335,20,"Small, Horse, My, Little",Pony,pony,Normal mode,English,Standard,0,1,0,1,0,0,0,0,0,57.674440741539,26.285070180892944,74.76510107517242,4,4,"horse, small, little, my",False,False,False,16,230.697762966156
485827335,40,"cackle, magic, Lion, Wardrobe",Witch,Witch,Normal mode,English,Standard,1,1,0,1,0,0,0,0,0,66.53295867145061,46.297651529312134,79.32590395212173,4,4,"lion, cackle, wardrobe, magic",False,False,False,16,266.13183468580246
485832443,28,"Grain, Thins, Chaff, Whole",Wheat,Wheat,Friendly mode,English,Standard,1,0,0,0,0,0,0,1,0,53.520914167165756,23.899948596954346,68.80106627941132,4,4,"chaff, whole, grain, thins",False,False,False,16,214.08365666866305
485832443,49,"Fantastic, Recyclable, Surgery, bag",Plastic,plastic,Friendly mode,English,Standard,0,0,0,0,0,0,0,1,0,58.282676339149475,44.49428915977478,79.36839461326599,4,4,"recyclable, fantastic, bag, surgery",False,False,False,16,233.13070535659793
485848918,51,"Book, Wriggly, squirmy, pink, that, turned",Worm,Worm,Normal mode,English,Standard,1,1,0,2,0,0,0,0,0,75.48194142679374,65.73457717895508,90.20219221711159,6,6,"wriggly, turned, pink, book, squirmy, that",False,False,False,36,452.8916485607624
485880478,18,"Granules, lentils, Pilaf, Rice, Rice, Rice",Couscous,couscous,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,41.023097932338715,21.8161404132843,73.07891845703125,4,6,"granules, rice, pilaf, lentils",False,False,False,16,168.43309005101523
485885498,8,"Snowy, pussycat, Barn, Hoot, Nighthawk",Owl,owl,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,66.37827396392822,54.3060302734375,80.40725886821747,5,5,"nighthawk, pussycat, barn, snowy, hoot",False,False,False,25,331.8913698196411
485885498,82,"mushroom, Fungus, Underground, Swine, Hog",Truffle,Pig,Normal mode,English,Standard,0,1,0,2,0,0,0,0,0,70.35958305001259,39.682185649871826,88.35429325699806,5,5,"mushroom, fungus, hog, underground, swine",False,False,False,25,351.79791525006294
