Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
454698112,55,"ASh, Starter, Ualisson, Fußballer, gelb, Smartphone-App-Viech",Pikachu,Picachu,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,0
454698112,62,"Brettspiel, Ride, Eintrittskarte, 49€, Billett, Billett",Ticket,Ticket,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
454698112,76,"Hellenen, Staat, Europameister, 2004, Kykladen, Thessaloniki",Griechenland,Griechenland,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
455082060,10,"Paris, New-York, transatlantic, Wings",Flight,Flight,Normal mode,Turn-based • 1 move per day,English,Standard,1
455175285,12,"fil-a, hatch, Infant, Avian, baby, baby",Chick,Chick,Normal mode,Turn-based • 1 move per day,English,Standard,1
455175285,49,"""Ollivanders"", swish, Godmother, stick, Magic, magic",Wand,Wand,Normal mode,Turn-based • 1 move per day,English,Standard,1
455238293,46,"FFp2, Dali, Zorro, Plongée, Splennnnnndide, Loup",Masque,Masque,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
455328020,85,"Chenonceau, Azay-le-rideau, Manoir, Meurtrière, Mamère, Moulinsart",Château,Château,Normal mode,Turn-based • 1 move per day,Français,Standard,1
455340110,20,"Feuilles, chance, Parfumé, Irlande, 4, quatre",Trèfle,Trefle,Normal mode,Turn-based • 1 move per day,Français,Standard,0
455385831,5,"Masquerade, N95, covering, hidden",Mask,Mask,Normal mode,Turn-based • 1 move per day,English,Standard,1
455510648,12,"sad, scales, B-flat, trivial, insignificant, insignificant",Minor,Minor,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
455816815,32,"clic-clac, fauteuil, Salon, Promotion, Promotion",Canapé,canapé,Friendly mode,No time limit • with friends only,Français,Standard,0
455837502,390,"maillons, transmission, Telecommande, NRJ, Hi-fi, Vélo",Chaîne,chaine,Normal mode,Turn-based • 1 move per day,Français,Infinite,0
455837502,491,"Lu, Casse-croûte, Oreo, Gaufrettes, sablé, Sablé",Biscuit,biscuit,Normal mode,Turn-based • 1 move per day,Français,Infinite,0
455837502,688,"Belle-Hélène, Louis-Philippe, Perry, Williams, Lavement, Pyrus",Poire,poire,Normal mode,Turn-based • 1 move per day,Français,Infinite,0
455837502,733,"Saint-Jacques, Poussin",Coquille,Pâques,Normal mode,Turn-based • 1 move per day,Français,Infinite,0
455847032,43,"Fehler, Fladenstroh, ...gabel, Bock",Mist,Mist,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
455856411,75,"Bolschoi-Theater, Musik, Ballett, Ententeich, russisch",Schwanensee,Schwanensee,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
455963409,19,"Bill, horse, Mylittle, one-trick, tail, tiny",Pony,Pony,Normal mode,Turn-based • 1 move per day,English,Standard,1
455963409,78,"trefoil, Field, Four-leaf, trifoliate, leprechaun, leprechaun",Clover,Clover,Normal mode,Turn-based • 1 move per day,English,Standard,1
456010658,60,"99, Deutsch, Mauerfall, Luftballons, luftballon",Nena,Wende,Normal mode,Real-time • Slow speed,Deutsch,Standard,0
456069175,90,"Ecaille, Cire, Mythologie, Queue, Pin-pon, Alarme",Sirène,Sirène,Normal mode,Turn-based • 1 move per day,Français,Standard,1
456191515,36,"largesse, advice, toe, pointer, 20%, just",Tip,Right,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
456222316,120,"Tibia, Femur, Dog, Skull, Dinosaurfossil, T-",Bone,Bone,Normal mode,Turn-based • 1 move per day,English,Standard,1
456261598,24,"Trocadéro, Tunnel, sous-sol, quai, Boulot, Dodo",Métro,métro,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
456349555,64,"eggless, weathervane, Chicken, sunrise, cock, cock-a-doodle-doo",Rooster,rooster,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
456349555,82,"pre-heat, Broiler, Kiln, convection, convection, kiln",Oven,oven,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
456487286,12,"Dundee, ""Rockin"", rock, tears, Alagator, Reptile",Crocodile,Crocodile,Normal mode,Turn-based • 1 move per day,English,Standard,1
456698201,37,"yearend, Solstice, Sagittarius, 12",December,December,Normal mode,Turn-based • 1 move per day,English,Standard,1
456700192,75,"Petersplatz, Johannes-Paul, Petrusamt, Heiligkeit, Pius, Ostersegen",Papst,Pabst,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
456712210,9,"""Gumps"", Cajun, Scampi, striped, prawn, Prawn",Shrimp,Shrimp,Normal mode,Turn-based • 1 move per day,English,Standard,1
456721900,25,"Rounded, Ball, roundabout, ring, Pi, 360",Circle,circle,Normal mode,Turn-based • 1 move per day,English,Standard,0
456727197,21,"range, Peak, K2, Denali",Mountain,Mountain,Normal mode,Turn-based • 1 move per day,English,Standard,1
456727197,36,"Filming, ""Photographers"", Nikon, shoot",Camera,Camera,Normal mode,Turn-based • 1 move per day,English,Standard,1
456729797,56,"A-la-carte, cafe, Drinks, Options, Options, options",Menu,coffee,Normal mode,Turn-based • 1 move per day,English,Standard,0
456729797,9,"newly-weds, Vows, Spouse, Matrimony, union, union",Marriage,marriage,Normal mode,Turn-based • 1 move per day,English,Standard,0
456808852,30,"Oyster, Wisdom, Krabs, Daughter, ""Divers"", treasure",Pearl,Pearl,Normal mode,Turn-based • 1 move per day,English,Standard,1
456810278,31,"Arthur, Pen, ""Petes"", Magic, Smaug, Draco",Dragon,Dragon,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
456810278,80,"""Queens"", Daughter, Aurora, Tiana, Frog, Kisser",Princess,Princess,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
456811549,11,"cattle, Rivals, Chuck, Dry-Aged, Steer, tenderloin",Beef,beef,Normal mode,Turn-based • 1 move per day,English,Standard,0
456811549,20,"""Meridias"", Breakfast, Blink, Emit, Hope, signal",Beacon,Light,Normal mode,Turn-based • 1 move per day,English,Standard,0
456881453,111,"Soupirs, Rivière, Suspendu, ""Davignon"", Avignon, Avignon",Pont,Pont,Normal mode,Turn-based • 1 move per day,Français,Standard,1
456908720,43,"throwing, hand-held, pull, pin, bomb, bomb",Grenade,bowling,Friendly mode,No time limit • with friends only,English,Standard,0
457075501,8,"Moat, Fillion, ""Peachs"", crenellation, rook",Castle,castle,Normal mode,Turn-based • 1 move per day,English,Standard,0
457101867,36,"Krysten, previews, -plex, verite, movies, Paradiso",Cinema,cinema,Normal mode,Turn-based • 1 move per day,English,Standard,0
457101867,72,"creosote, ""Elmos"", triangle, SHOOT, axe, burning",Fire,fire,Normal mode,Turn-based • 1 move per day,English,Standard,0
457101867,90,"test, inner, toothpaste, river, vacuum, cathode-ray",Tube,tube,Normal mode,Turn-based • 1 move per day,English,Standard,0
457180704,88,"Macron, Leiter, Roosevelt, Mr., General, Washington",Präsident,Präsident,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
457477636,33,"Face, Hair, Yellow.., Pirate",Beard,Beard,Normal mode,Turn-based • 2 moves per day,English,Standard,1
457630122,54,"confederation, Axis, Rebel, coalition, Anglo-American, Sino-Russian",Alliance,alliance,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
457701918,45,"Vegas, building, Bellagio, Rio, ""Harrahs"", Luxor",Casino,hotel,Normal mode,Turn-based • 1 move per day,English,Standard,0
457701918,9,"""Snickets"", Numerical, Parallel, World, World, World",Series,Series,Normal mode,Turn-based • 1 move per day,English,Standard,1
457749670,74,"Vokabeln, Deutsch, Kommunikation, Wittgenstein, japanisch, Fremd-",Sprache,Sprache,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
457762341,111,"Make-up, Pierrot, Pipo, Creepy, funny, Circus",Clown,Clown,Normal mode,Turn-based • 1 move per day,English,Standard,1
457773217,45,"spiritueux, Cognac, 90, Champagne, Vin, distillerie",Alcool,Alcool,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457899899,65,"Swing, Green, 18, Mini, Persique, Persique",Golf,Golf,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457906441,75,"Sole, High, ""Achilles"", Heighten, Kitten, sexy",Heel,Heel,Normal mode,Turn-based • 1 move per day,English,Standard,1
458063347,65,"Hot, Elevated, Flu, 101F",Fever,Fever,Normal mode,Turn-based • 1 move per day,English,Standard,1
458069807,35,"tots, Taters, ""McDonalds"", Side",Fries,Fries,Normal mode,Turn-based • 1 move per day,English,Standard,1
458069807,42,"Phantom, N95, Zorro, disguise",Mask,Mask,Normal mode,Turn-based • 1 move per day,English,Standard,1
458404192,33,"Magneto, Intégral, à-gaz, EPI, protection",Casque,Masque,Normal mode,Real-time • Normal speed,Français,Standard,0
458503392,93,"dark, Nestle, ""Sees"", Wonka, Cacao, Cacao",Chocolate,chocolate,Normal mode,Turn-based • 1 move per day,English,Standard,0
458774327,18,"Schatzinsel, Robinson, RobinsonCrusoe, Wochenzeitung, ...der13, Kar...",Freitag,Freitag,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
458774327,64,"Österreich, Amadeus, Sprechgesang, Greifvogel, Mutter-der-mann-mit-dem-koks, Komissar",Falco,Falco,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
458853620,11,"Twenty-five, Cents, One, Forth",Quarter,Measurement,Normal mode,Turn-based • 1 move per day,English,Standard,0
458853620,47,"Birthday, ""Valentines"", Deck, Playing",Card,Cards,Normal mode,Turn-based • 1 move per day,English,Standard,0
459003927,35,"Burdens, Travel, Claim, Allowance, carry-on",Baggage,baggage,Friendly mode,No time limit • with friends only,English,Standard,0
459200060,16,"Engine, V8, Under, Hood",Motor,Motor,Normal mode,Turn-based • 1 move per day,English,Standard,1
459307884,11,"myself, looking-glass, Copy, Reflection, bathroom, silvery",Mirror,mirror,Normal mode,Turn-based • 1 move per day,English,Standard,0
459311164,67,"Armbrust, Gebrüll, Kashyyyk, Mayhew, Wookie, Co-Pilot",Chewbacca,Schlacht,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,0
459342553,45,"Pairings, Boat, zosan, AO3",Ship,Ship,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
459595258,33,"93, Kittyhawk, Landing, Conchords, Concho",Flight,Flight,Friendly mode,No time limit • with friends only,English,Standard,1
459609832,32,"Schippe, Grabegerät, Spaten, Pflanzgerät, Schnee....",Schaufel,Schaufel,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
459609832,49,"Schwerelosigkeit, Neil, Testpilot, Trompeterberühmtheit, Tour-de-France",Armstrong,Armstrong,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
459609832,8,"Einzeln, Teil, Grund..., Theater..., Torten...",Stück,Stück,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
459609832,91,"Feuerwerkskörper, V2, Ariane...., Mondtaxi, Saturn-5",Rakete,Rakete,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
459645657,60,"Mogwai, 1984, Horrorfilm, Zweifältig",Gremlins,Gremlins,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
459690704,16,"""Descampette"", Sucre, pistolet, farine",Poudre,Poudre,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
459690704,32,"Animal, Préhistorique, T-rex, t-rex",Dinosaure,Dinosaure,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
459690704,48,"Désaltère, Environnement, ""jene"", ""Saispas""",Gourde,Eau,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
459714052,115,"110, kontrolle, beritten, helfer, Streifenwagenbesatzungen, Acab",Polizei,Polizei,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
459860093,54,"Gorille, Orang-outan, Babouin, Macaque, tamarin, Madidi",Singe,Singe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460052824,37,"Génie, Abat-jour, néon, incandescente, torche, torche",Lampe,Lampe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460084195,44,"Pluszeichen, Andreas-, X, x",Kreuz,Kreuz,Friendly mode,No time limit • with friends only,Deutsch,Standard,1
460097401,52,"Ka-chow, transport, Nissan, Toyota, Armored, Ferrari",Car,car,Normal mode,Turn-based • 3 moves per day,English,Standard,0
460210524,18,"Democrats, burro, braying, ""mules"", mule, Mule",Donkey,Donkey,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
460219292,30,"woodwind, piccolo, reedless, side-blown",Flute,Flute,Normal mode,Turn-based • 2 moves per day,English,Standard,1
460224298,5,"Female, bovine, t-bone, milk",Cow,Cow,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
460262622,46,"P.I., container, lawsuit, valise, Brief, Tiffany",Case,case,Friendly mode,No time limit • with friends only,English,Standard,0
460334417,38,"2-wheel, DoaWheelie, Pedal, Twowheels",Bicycle,Bike,Normal mode,Turn-based • 1 move per day,English,Standard,0
460427655,65,"4, Götterwohnsitz, Wettkampf, Mehrkampf, Wettkämpfe",Olympiade,Olymp,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
460435146,101,"VALLI, Vivaldi, Asmodee, 525600, flavor, autumn",Season,season,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
460435146,37,"Steve, Lyle, jaws, narrow-snouted, tears, tears",Crocodile,crocodile,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
460462030,36,"concert, Orchestre, ""Rocknroll"", rossignol, Symphonie, Son",Musique,musique,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
460462030,55,"Testicule, CAC40, pasteur, Wallstreet, Cours, Cuir",Bourse,bourse,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
460559309,58,"Honey, busy, pollinate, ""Gees"", Bumble, Queen",Bee,Bee,Normal mode,Turn-based • 1 move per day,English,Standard,1
460559309,67,"store, super, Bazaar, purchase, ""Farmers"", Flea",Market,Market,Normal mode,Turn-based • 1 move per day,English,Standard,1
460568067,55,"cork, ""Archimedes"", spiral, fastener",Screw,Screw,Normal mode,Turn-based • 1 move per day,English,Standard,1
460667801,18,"sick, Influenza, infection, flu, sickness, COVID-19",Virus,Virus,Normal mode,Turn-based • 3 moves per day,English,Standard,1
460820116,28,"Contenant, Bouteille, Eau, D’eau",Gourde,Vase,Normal mode,Turn-based • 1 move per day,Français,Standard,0
460836511,56,"A-frame, Height, Climb, Telescopic, Step, Step",Ladder,ladder,Normal mode,Turn-based • 1 move per day,English,Standard,0
460836511,6,"shine, star, Hidrogen, Helium, Helios, Amun-r",Sun,Sun,Normal mode,Turn-based • 1 move per day,English,Standard,1
461078968,34,"Picasso-Taube, Sicherheit, Taube, NelsonMandela",Frieden,Frieden,Friendly mode,No time limit • with friends only,Deutsch,Standard,1
461091037,18,"""Faraos"", Grave, Giza, Wonder, Giza, Wonder",Pyramid,pyramid,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
461091037,49,"slow, reptile, Shelled, Hermann’s, not, turtle",Tortoise,Tortoise,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
461091037,6,"Boogie, Jungle, high, temperature, Pyrexia, 38.0",Fever,Fever,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
461169772,57,"En, Pique-nique, Anse, Salade, Osier, Osier",Panier,Cuillère,Normal mode,Turn-based • 1 move per day,Français,Standard,0
461169772,64,"Jarod, M6, Iguane, Arc-en-ciel, Couleur, Changement",Caméléon,caméléon,Normal mode,Turn-based • 1 move per day,Français,Standard,0
461271637,62,"Samu, Hôpital, 15, Attente",Urgence,Urgence,Normal mode,Turn-based • 1 move per day,Français,Standard,1
461344896,38,"loud, fried, hen, man, cockcdoodle-do, Cockadoodle",Rooster,chicken,Normal mode,Turn-based • 1 move per day,English,Standard,0
461359677,55,"Tue, appât, Pêche, Insecte, Tsé-tsé, Tsé-tsé",Mouche,Mouche,Normal mode,Turn-based • 1 move per day,Français,Standard,1
461387732,42,"em, game, Leader, ""Whos"", Baby, Baby",Boss,Champion,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
461421149,57,"jaws, 32, Bone, Mouth",Tooth,Teeth,Normal mode,Turn-based • 1 move per day,English,Standard,0
461507101,6,"Christmas, Wings, X-Men, Arch, Gabriël, Shoulder",Angel,Angel,Normal mode,Turn-based • 1 move per day,English,Standard,1
461514671,37,"Gnome, blanche-neige, Petit, Grincheux, Simplet, Poney",Nain,nain,Normal mode,Turn-based • 1 move per day,Français,Standard,0
461774721,108,"wallstreet, ""Grocers"", Farmers, Dominion, Selling, Local",Market,Stock,Normal mode,Turn-based • 1 move per day,English,Standard,0
461863604,9,"Apple, ""Shepherds"", 3.14, Dish, slice, cobbler",Pie,Pie,Normal mode,Turn-based • 1 move per day,English,Standard,1
462177378,18,"Percussion, Rhythm, snare, kick, ""Ringos"", tomtom",Drum,Drums,Normal mode,Turn-based • 1 move per day,English,Standard,0
462191175,35,"Hedge, minotaur, Maze, ""Pans""",Labyrinth,Labyrinth,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
462292729,64,"Polievre, Selection, 2025, Federal, Presidential, chad",Election,Election,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
462438853,986,"Gimli, TYRion, Sept, Dormeur, Petit, 7",Nain,Nain,Friendly mode,No time limit • with friends only,Français,Infinite,1
462574714,56,"bicorne, melon, Chapi, Couvre-chef",Chapeau,Chapeau,Normal mode,Turn-based • 1 move per day,Français,Standard,1
462593479,85,"Moyen-Age, Servant, Arthur, Arhtur",Chevalier,chevalier,Normal mode,Turn-based • 1 move per day,Français,Standard,0
462651743,30,"any, given, Rest, ""Lords"", Church, church",Sunday,Sunday,Normal mode,Turn-based • 4 moves per day,English,Standard,1
