Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
456881453,27,"Molotov, Explosif, H, Hiroshima, Nucléaire, Nucléaire",Bombe,Bombe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
456881453,36,"Eclair, Violent, Été, Désespoir, Tempête, Zeus",Orage,Orage,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457021344,82,"Aie, Texas, Épine, Dutronc, Dutronc, Dutronc",Cactus,Cactus,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457064795,36,"gumiho, Vixen, Scully, Inari, Mulder, experiment",Fox,Fox,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,1
457075501,34,"Therianthrope, FISH, cryptid, Trident, dinglehopper",Mermaid,mermaid,Normal mode,Turn-based • 1 move per day,English,Standard,0
457134947,86,"Italian, Hawaiian, hut",Pizza,Pizza,Normal mode,Turn-based • 1 move per day,English,Standard,1
457198181,47,"Iguazu, Silence, cascade, Niagara, Éboulement, dégringolade",Chute,Chute,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457272728,81,"Dali, hair, Milk, Selleck, Selleck",Mustache,Camel,Normal mode,Turn-based • 1 move per day,English,Standard,0
457434713,110,"Lobes, neurone, Crâne, intellectuel, occipital, génie",Cerveau,Cerveau,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457434713,91,"hachis, blague, Attrape, Attrape, Dinde, Dinde",Farce,patate,Normal mode,Turn-based • 1 move per day,Français,Standard,0
457506305,9,"Armstrong, Peake, Gagarin, Traveler, Rocketman, Spaceship",Astronaut,Astronaut,Normal mode,Turn-based • 1 move per day,English,Standard,1
457589195,47,"Encre, Ventouses, Poulpe, Poulpe",Pieuvre,Pieuvre,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457631043,6,"Termin, Monat, Terminplaner, Zeiteinträge, Datum, planen",Calendar,Uhrzeit,Normal mode,Turn-based • 1 move per day,English,Standard,0
457635560,119,"Galion, Artère, Sanguin, Navire, spatial, Spaciale",Vaisseau,Pirate,Normal mode,Turn-based • 1 move per day,Français,Standard,0
457635560,9,"sidney, Carmen, Caruso, Garnier, ténor, Gâteau",Opéra,Opéra,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457752555,32,"Pirouette, Grillée, Éléphant, Apéro, Apéro",Cacahuète,Cacahuète,Normal mode,No time limit • with friends only,Français,Standard,1
457752555,80,"Jaune, Singe, Flambée, Plantain, Plantain",Banane,Banane,Normal mode,No time limit • with friends only,Français,Standard,1
457752555,96,"Pâtissière, Solaire, Lait, Chantilly, Chantilly",Crème,Crème,Normal mode,No time limit • with friends only,Français,Standard,1
457899899,38,"Char, Tissu, Collants, mariée, Mariée, Mariée",Voile,Voile,Normal mode,Turn-based • 1 move per day,Français,Standard,1
457899899,47,"Prison, Dégrisement, Grise, Procaryote, Mitose, mitose",Cellule,Cellule,Normal mode,Turn-based • 1 move per day,Français,Standard,1
458018463,18,"Reagan, Clinton, Lincoln, Si, Election, Nixon",President,President,Normal mode,Turn-based • 1 move per day,English,Standard,1
458039124,57,"poils, Hitler, Chat, Adolf, Barbershop",Moustache,moustache,Normal mode,Real-time • Normal speed,Français,Standard,0
458179925,7,"Gilligan, Fantasy, Oahu, Ceylon",Island,island,Normal mode,Turn-based • 2 moves per day,English,Standard,0
458257444,21,"Cruciforme, Clou, Ecrou, Écrou",Vis,Vis,Normal mode,Turn-based • 1 move per day,Français,Standard,1
458565897,64,"あんさつしゃ, しゅしょく, イタリア, こむぎこ, こむぎこ, いたりあ",Couscous,tako,Friendly mode,No time limit • with friends only,English,Standard,0
458814729,47,"tsukauchi, Watson, cop, Investigator, Sherlock, Sherlock",Detective,Detective,Normal mode,Turn-based • 1 move per day,English,Standard,1
458894035,30,"Vide, Tartes, bûche, gobi",Désert,Désert,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
458894035,51,"tesla, courant, énergie, Edison",Électricité,électricité,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
458931484,30,"vegtables, plantbed, Ofeden, Crops",Garden,garden,Normal mode,Turn-based • 2 moves per day,English,Standard,0
459051026,36,"Kennedy, Obama, Leader, Biden, Roosevelt, roosevelt",President,President,Normal mode,Turn-based • 1 move per day,English,Standard,1
459279309,28,"bandelettes, Imhotep, sarcophage, Sarcophage, Sarcophage, Sarcophage",Momie,Momie,Normal mode,Turn-based • 1 move per day,Français,Standard,1
459341737,70,"Denali, Baker, everest, Kilimanjaro",Mountain,Mount,Normal mode,Turn-based • 1 move per day,English,Standard,0
459341737,80,"Aztec, worship, Shirley, Bhuddist",Temple,Temple,Normal mode,Turn-based • 1 move per day,English,Standard,1
459470730,30,"Fiets, Painting, Bezel, Houten, Foto, Foto",Frame,Frame,Friendly mode,No time limit • with friends only,English,Standard,1
459471977,72,"Nuggets, Volaille, Keufs, Frites, Coquelet, Flic",Poulet,Poulet,Normal mode,Turn-based • 1 move per day,Français,Standard,1
459471977,99,"alfa, Danse, sulitzer, Garou, Garou, Garou",Loup,Pôle,Normal mode,Turn-based • 1 move per day,Français,Standard,0
459604039,45,"egypte, Râ, Thoutmosis, Pschent, Ramses, Ramses",Pharaon,Pharaon,Normal mode,Turn-based • 1 move per day,Français,Standard,1
459717393,104,"Excel, Bios, Télétravail, Windows, Macbook, Mac",Ordinateur,Ordinateur,Normal mode,Turn-based • 1 move per day,Français,Standard,1
459717393,113,"Cirque, Drôle, Ca, Triste, Bozo, Bozo",Clown,Clown,Normal mode,Turn-based • 1 move per day,Français,Standard,1
459860093,36,"Patchwork, Édredon, Plaid, Plaid, Couette, Couette",Couverture,couverture,Normal mode,Turn-based • 1 move per day,Français,Standard,0
459860093,90,"Scoville, Cayenne, Habanera, oiseau, Espelette, Espelette",Piment,Piment,Normal mode,Turn-based • 1 move per day,Français,Standard,1
459860093,99,"Caranbar, Roudoudou, Haribo, Tagada, Sucette, Sucette",Bonbon,bonbon,Normal mode,Turn-based • 1 move per day,Français,Standard,0
459870654,8,"Sissi, Reine, Diana, Diana, Diana",Princesse,Impératrice,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
459932702,59,"Mickey, Gus, musaraigne, Clic, Rat, Rat",Souris,souris,Normal mode,Turn-based • 1 move per day,Français,Standard,0
460047866,45,"Preciós, Brillant, Duresa, Joia, Carboni, Carboni",Diamond,Diamant,Normal mode,Turn-based • 1 move per day,English,Standard,0
460047866,52,"Imatge, Invertida, Espill, Blancaneu, Blancaneus, Madrastra",Mirror,Mirror,Normal mode,Turn-based • 1 move per day,English,Standard,1
460047866,72,"Thor, Tempesta, Tormenta, Llamp, Renou, Renou",Thunder,Thunder,Normal mode,Turn-based • 1 move per day,English,Standard,1
460111782,97,"Bozo, Zavata, trapéziste, Art, Jongleurs, jongleur",Cirque,Clown,Normal mode,Turn-based • 3 moves per day,Français,Standard,0
460148170,90,"Sauveteur, Flipper, Oum, Tatouage, Baleine, Cétacé",Dauphin,Dauphin,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460210524,9,"roquefort, Edam, Neufchâtel, Feta, Brie, Gouda",Cheese,cheese,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
460369474,101,"waddle, polar, flightles, Antartica, Antarctica, Antarctica",Penguin,Penguin,Normal mode,Turn-based • 1 move per day,English,Standard,1
460369474,65,"conclave, Francisco, catholic, Pius, Vatican, Vatican",Pope,Pope,Normal mode,Turn-based • 1 move per day,English,Standard,1
460391868,27,"frisette, ceinture, Infini, perpétuel, Bigoudi, Bigoudi",Boucle,Boucle,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460391868,73,"réalisateur, pelicule, Bollywood, Drame, Fiction, Ciné",Film,Film,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460397321,32,"Froschönig, Wasserreservoire, Wasserpumpe, Grundwasserzugriff",Brunnen,Brunnen,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
460427655,82,"Bergloch, Spechtloch, Tropfstein, Urzeitmalereien, Gleichnis",Höhle,Höhle,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
460443220,36,"Excalibur, Katana, sabre, Fleuret, fleuret, Fleuret",Épée,Epee,Normal mode,Turn-based • 1 move per day,Français,Standard,0
460696843,55,Saucisses,Boucherie,Barbecue,Normal mode,Turn-based • 3 moves per day,Français,Standard,0
460788703,69,"encre, Mahori, Décalcomanie, Henné, Dessin, Yakuza",Tatouage,Tatouage,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460791698,34,"HP, Calculateur, Dell, écran, Technologie",Ordinateur,Ordinateur,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
460791698,51,"Méphisto, Enfer, belzebuth, Lucifer, Terry",Diable,démon,Normal mode,Turn-based • 3 moves per day,Français,Standard,0
460920121,11,"Bond, périlleux, Kangourou, cascade, Parachute, Parachute",Saut,Saut,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460920121,74,"bonobo, Atèle, Gorille, Gorille, Chimpanzé, chimpanzé",Singe,Singe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460962631,109,"Pou, Morpion, Électronique, parasite, Marché, marché",Puce,Puce,Normal mode,Turn-based • 1 move per day,Français,Standard,1
460978555,102,"Tryphon, Colza, Professeur, Huile, pipas, pipas",Tournesol,Tournesols,Normal mode,Turn-based • 1 move per day,Français,Standard,0
460990748,26,"Mathématique, Bistouri, multiplication, soustraction",Opération,Opération,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
461004079,63,"Energizer, NimH, AAA, Power, Duracell, Duracell",Battery,Battery,Normal mode,Turn-based • 1 move per day,English,Standard,1
461271637,67,"Fête, Promo, Carrie, Diable",Bal,Bal,Normal mode,Turn-based • 1 move per day,Français,Standard,1
461331618,31,"Szeg, Üt, Szereszám, Szög",Hammer,Hammer,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
461359677,28,"Cercueil, Enterré, Catacombes, Chute, sépulture, Caveau",Tombe,Tombe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
461359677,46,"flou, Écume, Surf, ocean, Océan, Surf",Vague,Vague,Normal mode,Turn-based • 1 move per day,Français,Standard,1
461514671,82,"netflix, Suite, épisodes, Télé, Friends, Kaamelott",Série,Série,Normal mode,Turn-based • 1 move per day,Français,Standard,1
461611363,111,"étincelle, Lavande, Allumage, cierge, Soya, ignition",Bougie,Huile,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
461656053,102,"Pompier, Sébastien, Coppenhague, Envouteuse, Ariel, Ambulance",Sirène,Sirène,Normal mode,Turn-based • 1 move per day,Français,Standard,1
461697330,102,"Platon, caverne, Lascot, Chauvet, chauvet, Chauvet",Grotte,grotte,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
461697330,9,"Nekfeu, Zelda, Mononoké, Ariel, Sarah, cendrillon",Princesse,princesse,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
461818753,18,"Nile, nature, Flowing, Mississippi, Ganges, Amazonas",River,river,Normal mode,Turn-based • 1 move per day,English,Standard,0
462138297,27,"X, Einstein, Calculus, Quirrell, Branestawm, boffin",Professor,Professor,Normal mode,Turn-based • 1 move per day,English,Standard,1
462214466,38,"Sépulture, Keops, Tétraèdre, gizeh, Triangle, Triangle",Pyramide,Pyramide,Normal mode,Turn-based • 1 move per day,Français,Standard,1
462214466,67,"Hokusai, Âme, Mer, Tsunami, Ondulation, Onde",Vague,Vague,Normal mode,Turn-based • 1 move per day,Français,Standard,1
462438853,1252,"Pikachu, Panne, Lumière, Borne, Volt, Statique",Électricité,Électricité,Friendly mode,No time limit • with friends only,Français,Infinite,1
462438853,144,"Smallworld, Rôle, Set, Échec, Monopoly, Plateau",Jeu,Jeu,Friendly mode,No time limit • with friends only,Français,Infinite,1
462438853,276,"Hermione, Sabrina, Crochu, Balai, Charmed, Charmed",Sorcière,Sorcière,Friendly mode,No time limit • with friends only,Français,Infinite,1
462438853,470,"Macéo, Déchu, Cupidon, Céleste, Démon, Gabriel",Ange,Ange,Friendly mode,No time limit • with friends only,Français,Infinite,1
462438853,765,"Glace, Yaourt, Tarte, Macaron, Flan, Flan",Dessert,Dessert,Friendly mode,No time limit • with friends only,Français,Infinite,1
462438853,792,"Tronçonneuse, Durandil, Passeport, I, Tomahawk, Fendre",Hache,Hache,Friendly mode,No time limit • with friends only,Français,Infinite,1
462574714,49,"persan, Felix, matou, Perché",Chat,Chat,Normal mode,Turn-based • 1 move per day,Français,Standard,1
462584938,6,"male, ruler, frederik, arthur, Aragorn, Baratheon",King,King,Normal mode,Turn-based • 1 move per day,English,Standard,1
462615354,9,"stevia, Diabète, Betterave, Crepe, Cassonade, Cassonade",Sucre,sucre,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
462847589,25,"Papel, Piedra, cortar, jardinería, Peluquera, Podar",Shears,Tijeras,Friendly mode,No time limit • with friends only,English,Standard,0
462892733,42,"Franklin, géniale, Kawabunga, ninja",Tortue,tortue,Friendly mode,No time limit • with friends only,Français,Standard,0
